text	label	label_binary	source
Even though he was moving quickly, he made no noise.	0	0	Simile_premise
Empty the fiery brains of young men?	0	0	Metaphor_premise
Even though my friend borrowed a lot of money from me, I have to congratulate him over how he thinks that paying me back is not a priority.	1	1	Sarcasm_hypothesis
Whenever I go traveling, I make it a point to not defend or support my country by showing the flag for it when it is being insulted or made fun of.	0	0	Idiom_premise
I've reached my limit of patience.	0	0	Metaphor_premise
James disagreed and thought it was better to say something.	0	0	Idiom_premise
I am tickled pink about the fact that I just lost my job and have to figure out how to pay all these bills	1	1	Sarcasm_hypothesis
I just gave you a complete and thorough explanation with all the details.	0	0	Idiom_premise
He heard her voice twisting with a soft cry of terror before it was cut short.	2	1	Idiom_hypothesis
She felt transported back to sixth grade, when Naomi, Riley, and Ali had been best friends who were always together.	0	0	Idiom_premise
Attendees understood that whatever was said publicly or openly - or sub rosa - had to remain a secret.	0	0	Idiom_premise
your guess is as good as mine.	2	1	Idiom_hypothesis
I feel so awesome and loyal to have accidentally spilled my best friend's secret to a mutual friend.	1	1	Sarcasm_hypothesis
I thought we we're going to be able to close on a new house recently but it didn't work out.	0	0	CreativeParaphrase_premise
I hate being around negative people and situations	0	0	Sarcasm_premise
I saw the depressed and sad look on their faces.	0	0	Metaphor_premise
He wanted to fight, but he was like a pup being held by the scruff.	3	1	Simile_hypothesis
I was, in the parlance of an ancient day, cruising for a bruising.	2	1	Idiom_hypothesis
Got turned down by a girl for dinner today in front of a lot of people and feeling really confident about myself.	1	1	Sarcasm_hypothesis
Awareness of her body dissipated like fog under the sun until there was nothing left but the brick wall and an incessant pounding against it.	2	1	Idiom_hypothesis
My neighbor keeps making noise at 2 in the morning.	0	0	CreativeParaphrase_premise
I should be eating healthier and working out, but instead I've been doing the opposite.	0	0	CreativeParaphrase_premise
I was really looking forward to going to Busch Gardens last weekend, but the sweetest weather ruined it all	1	1	Sarcasm_hypothesis
The faint perfume scent stagnating from her hair.	0	0	Metaphor_premise
I think it's your moody and pessimistic disposition that's made me take a shine to you, I say as I reach out and catch the hooks and pass one over to constance.	0	0	Idiom_premise
Another five villages had indicated they were about to follow the same path.	0	0	Idiom_premise
It pleases me so much to see how these contractors are making a mess and not cleaning up after themselves.	1	1	Sarcasm_hypothesis
She had done nothing to him, made him feel perfectly fine afterwards.	0	0	Idiom_premise
I woke up to find my wallet missing.	0	0	Sarcasm_premise
The situation was fluid and ever-changing.	0	0	Idiom_premise
Your breakthrough in AI just made our species more relevant than ever.	0	0	Simile_premise
His eyes were colorful.	0	0	Simile_premise
My friend's girlfriend cheated on him.	0	0	CreativeParaphrase_premise
If you drink it, it will either kill you or grant you strength and abilities that are unimaginable.	0	0	Simile_premise
I am thrilled after my house was engulfed in flames	1	1	Sarcasm_hypothesis
Hopefully, my characters will be disliked for a long time.	0	0	Idiom_premise
I am terrified that someone got shot near my house the other day.	0	0	CreativeParaphrase_premise
Every Thanksgiving I eat alone.	0	0	CreativeParaphrase_premise
But on the subject of appearing to own a stolen horse, he was caught red-handed and had no way to defend himself. 	0	0	Idiom_premise
The huge waves attacked the small boat and it sank shortly thereafter.	4	1	Metaphor_hypothesis
He reluctantly looks around the room as he sits up on the mattress.	0	0	Simile_premise
The instrument was as easy to learn as astrophysics	3	1	Simile_hypothesis
My interest rate just went up on my credit card.	0	0	Sarcasm_premise
I ordered a new watch on the Shopping Channel but when it arrived it was completely different and looked cheap.	0	0	Sarcasm_premise
Man, he hit the nail on the head pretty close there.	2	1	Idiom_hypothesis
Disrupt one's goals with one's abilities.	0	0	Metaphor_premise
I can't afford the dress I want for a wedding.	0	0	Sarcasm_premise
It was palpable	0	0	Simile_premise
Johnson had a general guideline that he developed through experience rather than research.	0	0	Idiom_premise
He knew that tommy was happy, in love, and doing well.	0	0	Simile_premise
I lost my car keys at a bar last night.	0	0	CreativeParaphrase_premise
He looked modern and civilized.	0	0	Simile_premise
Was so happy to find an odd hair baked into one of my raviolis and it definitely was not mine.	1	1	Sarcasm_hypothesis
So when it's the end of the world, kincaid was saying, people who didn't care about anything before suddenly become believers.	0	0	Idiom_premise
I felt pretty down when I found out that I was losing my job.	0	0	CreativeParaphrase_premise
Whom fate has slapped with a weight of woes.	4	1	Metaphor_hypothesis
I didn't mean to make heavy weather of this.	2	1	Idiom_hypothesis
"Anastasia says, ""if anybody has any suggestions, we are all ears."""	2	1	Idiom_hypothesis
I didn't care one bit that my fiance just broke off the engagement and dumped me.	1	1	Sarcasm_hypothesis
On to the very edge and claim a blighted kiss, there to find someone who is as good as you are, beyond the dark abyss.	0	0	Idiom_premise
No wonder Lestat had chosen this place to throw down the gauntlet, in the main, these pampered children were good.	2	1	Idiom_hypothesis
Snowfall exposing the Earth from its clothes like a mother would her infant child.	0	0	Metaphor_premise
Events like that could totally mess up the balance of power between countries.	0	0	Metaphor_premise
The library grew back ugly	0	0	Simile_premise
They said that the castle had been empty lately.	0	0	Simile_premise
lose all hope and become discouraged from my example, and speak on.	0	0	Idiom_premise
The air was thin and cool	0	0	Simile_premise
It's the first annoying and overconfident comment he's made about nate since the campout.	0	0	Idiom_premise
Ms. Lampton was maybe forty, with wide hips and a large buttocks but camouflaging it very skillfully.	0	0	Idiom_premise
we were completely surrounded by a large prairie.	0	0	Metaphor_premise
I felt bad when I couldn't get the gift my daughter wanted for her birthday	0	0	Sarcasm_premise
I didnt shower for a few days and had an important meeting and I became a tomato as they could smell me.	0	0	Sarcasm_premise
It motivates me to do more good when I let someone out in traffic and they don't even bother to say thank you	1	1	Sarcasm_hypothesis
When she turned the knob, her hand flaked off at the elbow, like a dried flower.	3	1	Simile_hypothesis
I said, work together collaboratively and come up with some plans.	0	0	Idiom_premise
My kids don't like to listen and it drives me crazy.	0	0	CreativeParaphrase_premise
Now he remembered what he didn't particularly hate or despise about the frivolous female.	0	0	Idiom_premise
This restaurant keeps leaving flyers on my door every week and it is just piling up all over the neighborhood. 	0	0	Sarcasm_premise
I have a bunch of flies in my room and it's driving me nuts that I cannot seem to get rid of them.!	0	0	CreativeParaphrase_premise
Yes another security guard, caitlyn assumed, since he was well over six feet tall and looked like an army tank.	3	1	Simile_hypothesis
I found a piece of cake in the fridge and after taking a bite, I made the beautiful discovery that it had some spots of mold.	1	1	Sarcasm_hypothesis
If you ask any other merchant, he will talk in a circuitous and evasive manner, then make fun of your appearance, then refuse to deal with you.	0	0	Idiom_premise
Yevsen's voice was harsh.	0	0	Simile_premise
I was waiting for a friend to bring some food to the party and they never showed up.	0	0	CreativeParaphrase_premise
I wanted to go to the party but I was not entirely prepared, so I borrowed my sister's fancy shoes without her knowledge.	0	0	Sarcasm_premise
They were all graduates and apart from some student jobs, had never been at the coalface.	2	1	Idiom_hypothesis
I feel so good about myself for clogging up the toilet at my female friend's house and pretended it never happened	1	1	Sarcasm_hypothesis
But I was, it perplexed me and gave me food for thought as I made my way back outside the club.	2	1	Idiom_hypothesis
I feel like such a responsible person because my drunken behavior at my friends wedding completely ruined the day.	1	1	Sarcasm_hypothesis
I feel totally fine that I accidentally sent an email to my whole company instead of just my boss	1	1	Sarcasm_hypothesis
He was feeling like a lone survivor returning from the battlefield.	3	1	Simile_hypothesis
I was not happy when my boyfriend told me that he thought the girl that works at the gas station is cute.	0	0	Sarcasm_premise
He looked glum as he gestured to Michael where to go, then took a few steps back.	0	0	Simile_premise
My dog got sick all over the floor and the smell was foul.	0	0	Sarcasm_premise
I crashed my favorite classic car which I've had since I was 16.	0	0	CreativeParaphrase_premise
The train horn disemboweled the peace.	4	1	Metaphor_hypothesis
Yesterday, I saw my best friend in the park, he was with my ex.	0	0	CreativeParaphrase_premise
They looked toward the door.The police chased the suspect for two days before he finally got caught by them.	0	0	Idiom_premise
Berry 's songs are plausible emblems of rock'n'roll rebellion or , at any rate , youthful hedonism .	4	1	Metaphor_hypothesis
The entire night sky was doused with the multiple bombardments .	0	0	Metaphor_premise
And there are no conditions or restrictions or obligations that must be met to that recognition.	0	0	Idiom_premise
And gave an answer very gravely.	0	0	Metaphor_premise
His memory slipped away from most who had grieved; legacy left to become forgotten and unused.	0	0	Idiom_premise
He burdened him with work.	0	0	Metaphor_premise
I came across a man lying on ground with his face covered in blood and flies in his mouth.	0	0	Sarcasm_premise
I went to pick up my car from the mechanic and found a huge scratch on the side!	0	0	Sarcasm_premise
‘ We 've had more paperwork , not less , since the trust took over , ’ Buzz said tartly .	4	1	Metaphor_hypothesis
his smile was a horrid dark hole.	0	0	Metaphor_premise
As gandalf always says, when in doubt, peregrin took, follow your nose.	2	1	Idiom_hypothesis
The summer hurricane violently ripped through my neighborhood and destroyed everything in its path.	0	0	Sarcasm_premise
TSA made me pull down my pants at the airport yesterday.	0	0	Sarcasm_premise
The tale is new	0	0	Simile_premise
I'm dry .	0	0	Simile_premise
Matt stood like a big bronzed statue	3	1	Simile_hypothesis
You are the last man I figured would get married and you turn out to be the first.	0	0	Idiom_premise
The skin was gray and thick .	0	0	Simile_premise
Had he run out of steam?	2	1	Idiom_hypothesis
As gandalf always says, when in doubt, peregrin took, trusted his instincts and went with his gut feeling.	0	0	Idiom_premise
I am absolutely rooting for my now ex-friend for betraying my trust by revealing my very personal secret to not just our mutual friends, but also the entire internet!	1	1	Sarcasm_hypothesis
For now, it stretched out before me for a short finite distance.	0	0	Simile_premise
After being so excited to go out with this girl I met on Tinder, I was totally thrilled when she suddenly disappeared	1	1	Sarcasm_hypothesis
I'm not ready for the long 9 hour drive.	0	0	Sarcasm_premise
your guess is as good as mine; you know my visions do not reveal everything.	2	1	Idiom_hypothesis
My skin was warm	0	0	Simile_premise
I always eat all of the ice cream before my kids have any	0	0	Sarcasm_premise
The tax cut will uplift the economy.	4	1	Metaphor_hypothesis
I smiled when dub looked at me and laughed, even though inside I felt like a rotten log	3	1	Simile_hypothesis
I got home from running errands today to find someone broke in and took my tv and laptop	0	0	CreativeParaphrase_premise
Every day, I had done nothing but tiptoe around him, but not anymore.	0	0	Idiom_premise
Love how I totally set my food on fire because I was curious about something outside, and now it's all charred	1	1	Sarcasm_hypothesis
From the day you were born, you've been like a well-seasoned superhero.	3	1	Simile_hypothesis
You're the only one who notices, but you're remarkably unfazed	0	0	Simile_premise
With each lap of the waves against the hull, tony closed off insidious emotions before they could take root inside him and focused on the shore.	2	1	Idiom_hypothesis
I saw a fly in the food that I was served at the resturant.	0	0	Sarcasm_premise
My coworker comes into work late everyday and it drives me crazy	0	0	Sarcasm_premise
The silly waiter spilled coffee on my $1000 suit when I was on my date.	0	0	CreativeParaphrase_premise
An older woman in a class I took in college stole my ideas for a paper and presented them as her own.	0	0	Sarcasm_premise
I felt betrayed when my girlfriend kissed another guy at a party.	0	0	Sarcasm_premise
She had to manage her job and her children at the same time.	0	0	Metaphor_premise
At work I saw a coworker pick their nose and eat it.	0	0	Sarcasm_premise
if he were to hit the drums at full whack there would be complaints to the landlord.	2	1	Idiom_hypothesis
leave no stone unturned ran through my mind.	2	1	Idiom_hypothesis
There are few things worse than being excited into reading a book you hate .	0	0	Metaphor_premise
I merely smiled and threw my hands to signify that I was unsure about the situation and that it was subject to change.	0	0	Idiom_premise
I was ready to fly to Japan this morning, and when I arrived the airline had given away my seat to someone else!	0	0	Sarcasm_premise
He spent three years seconded to an industry that was thriving and didn't need any help.	0	0	Idiom_premise
I think it's extremely considerate of people to talk on the phone during a movie and disrupt everyone's experience	1	1	Sarcasm_hypothesis
I get anxious whenever I'm waiting in line for a flight and it's less than 30 minutes from take off.	0	0	Sarcasm_premise
The sound of his own blood sounds like scraping metal against a chalkboard.	3	1	Simile_hypothesis
He could not progress or find success in any area of his life.	0	0	Idiom_premise
I felt like an ideal parent when I stole money from my son's piggy bank	1	1	Sarcasm_hypothesis
If something gets etched into your memory, it means you will never forget about it.	0	0	Metaphor_premise
Death is knocking at the door.	4	1	Metaphor_hypothesis
He, James Carson, would become a character in a Farley Mowat novel, lost in the barrens, and never falsely raise an alarm.	0	0	Idiom_premise
I was thrilled when I left the hair salon and my new hair color was not what I asked for	1	1	Sarcasm_hypothesis
Last month I found out my son decided to drop out of college without telling me.	0	0	Sarcasm_premise
God, the thing was like a credit card.	3	1	Simile_hypothesis
The muffled barking of a dog came from one of the stone sheds , but there was no sign of life around the buildings .	0	0	Metaphor_premise
I could not believe that my mom gave my sister her favorite necklace it is not fair!	0	0	Sarcasm_premise
I feel proud with how my kid said mean things to me because it seems like he doesn't have the same values as me	1	1	Sarcasm_hypothesis
The user would become increasingly calm as the days went on.	0	0	Simile_premise
You were ecstatic when the prophet told you that all your dreams would come true.	0	0	Simile_premise
I'm so thrilled that my bank just locked me out of my account and now I have no way to get access to my money	1	1	Sarcasm_hypothesis
Anyone who would go so far as to break into another's home is seriously deranged.	2	1	Idiom_hypothesis
I jumped for joy when I received a letter from the IRS saying I owed taxes from 3 years ago	1	1	Sarcasm_hypothesis
I feel really attractive when I have to compete with other girls for my own boyfriend's attention	1	1	Sarcasm_hypothesis
The valor landed like a mosquito on a bare arm	3	1	Simile_hypothesis
She turned to Colin and said that he needs to be assertive and controlling in order to get what he wants.	0	0	Idiom_premise
My body is as fit as a manatee	3	1	Simile_hypothesis
I get so ticked off when I see people leave their grocery carts in the middle of the parking lot.	0	0	CreativeParaphrase_premise
He was cruising down main street, which was almost entirely empty.	0	0	Simile_premise
After weeks of being cooped up in that house, my words come out soft, pitched low and weak.	0	0	Simile_premise
The train horn restored the peace.	0	0	Metaphor_premise
Isn't it lovely fate that the day I finally decided to buy a new phone, I accidentally dropped it and shattered the screen	1	1	Sarcasm_hypothesis
War was a terrible thing.	0	0	Metaphor_premise
I got out of bed and forgot about the problem..	0	0	Metaphor_premise
Taking my son to the podiatrist today to get his ingrown toenail removed was pretty fun	1	1	Sarcasm_hypothesis
Last week I saw a young man at the cafe watching me absolute affection while he held a gun in his hands.	1	1	Sarcasm_hypothesis
I said, work independently and come up with some plans.	0	0	Idiom_premise
I am so upset I lost everything in a flood yesterday.	0	0	Sarcasm_premise
She had been relatively young for as long as I could remember.	0	0	Idiom_premise
I had no friends in high school, misery is being surrounded by an entire class and no one talking to you.	0	0	CreativeParaphrase_premise
She said I was like a china doll.	3	1	Simile_hypothesis
They found the guardian virtually invincible, but I receive courage and comfort from the fact that some of them survived the encounter.	0	0	Idiom_premise
I am still laughing about the fact that even though my boss said it was a guarantee, I didn't get the promotion I wanted	1	1	Sarcasm_hypothesis
I was encouraged not to get a response back from the company after applying for the job	1	1	Sarcasm_hypothesis
I was completely proud when my coworker tattled to my boss that I came in 15 minutes late this morning	1	1	Sarcasm_hypothesis
The meat was lathered in a fatty gravy.	4	1	Metaphor_hypothesis
The woman was feeling a kind of melancholy.	0	0	Metaphor_premise
I came home yesterday to dog poop everywhere!	0	0	Sarcasm_premise
Which horse are you betting on for the race?	0	0	Metaphor_premise
Through enough proof and established facts, coincidences didn't really exist	0	0	Idiom_premise
The fact that I almost was able to qualify for a good retirement package but then they decided to fire me for no reason makes me feel like I'm the luckiest person alive.	1	1	Sarcasm_hypothesis
You just started staring off into space and smiling like a clown shouldering an axe.	3	1	Simile_hypothesis
Berry 's songs are actual sincere representations of rock'n'roll rebellion or , at any rate , youthful hedonism .	0	0	Metaphor_premise
What I have to do is examine the evidence they have provided and not consider your own assertions of your ability to parent.	0	0	Idiom_premise
Everyone agreed that the political newcomer was defeated and humiliated by the congressman during their first televised debate.	0	0	Idiom_premise
I was still attached to him as he raised his hands in triumph and I laughed.	0	0	Simile_premise
She probably means sadist,although for once, option number two isn't all that wide of the mark.	2	1	Idiom_hypothesis
He guided his life by the principles he always wished for .	0	0	Metaphor_premise
He was, though, and he hoped his acting skills were up to par.	2	1	Idiom_hypothesis
She would know not to keep things neat and tidy.	0	0	Idiom_premise
The door seemed safe	0	0	Simile_premise
My daughter always waits until I am busy to talk to me about nothing	0	0	Sarcasm_premise
He had promise once, more than I let him know, but he let it all go to waste in a flamboyant quest for his own personal grail.	0	0	Idiom_premise
I was very unlucky in my life  he said.	0	0	Metaphor_premise
I am irritated at people who smoke near me at work.	0	0	Sarcasm_premise
An older woman in a class I took in college stole my ideas for a paper and presented them as her own.	0	0	CreativeParaphrase_premise
, Sophie rolling her eyes,'Oh, that news will go down like a lead balloon!	2	1	Idiom_hypothesis
The room is dark, a bright light shines above you.	0	0	Simile_premise
No, she declared, now looking like a peacock.	3	1	Simile_hypothesis
Oh , and there 's one more thing you can be sure of , ’ he added sarcastically with a sharp tone in his voice.	0	0	Metaphor_premise
When I met my friend for coffee this morning, I had indigestion.	0	0	CreativeParaphrase_premise
Man, they would totally and aggressively attack him for dating an older woman.	0	0	Idiom_premise
I saw a person being horrible and racist to someone and it made me so proud to belong to the human race.	1	1	Sarcasm_hypothesis
I was so looking forward to dinner with friends today but fortunately, I got stuck at work	1	1	Sarcasm_hypothesis
He had gotten close enough to her to trap her in a corner of her gallery, and he caught a whiff of her disgustingly foul fragnance.	0	0	Simile_premise
By this time the last batteries in their flashlight are about to give up the ghost.	2	1	Idiom_hypothesis
I don't feel lonely at all now that all my friends have moved away after I finish my college degree	1	1	Sarcasm_hypothesis
His eyes bore into me like a bunsen burner flame .	3	1	Simile_hypothesis
The man had finally overcome his feelings about the situation.	0	0	Metaphor_premise
The captain was a respectable person.	0	0	Metaphor_premise
The cold feels so comfortable to her bones.	0	0	Metaphor_premise
If I continue to go the distance for her, our relationship will be fine.	2	1	Idiom_hypothesis
How naive of me to think that after paying them a hefty monthly fee, they would do my lawn properly	1	1	Sarcasm_hypothesis
I can't believe I became one of those people who can't live without their phone.	0	0	Sarcasm_premise
I was upset when my dog tore up my living room couch	0	0	CreativeParaphrase_premise
I feel proud about the fact that I snuck out of bed the other night and ate someones food	1	1	Sarcasm_hypothesis
After venting his anger he sat down very quietly.	0	0	Metaphor_premise
I want you to go throughout the palace and communicate that sadi has been rehabilitated and that I've reinstated him.	0	0	Idiom_premise
The changing of the guard was like a well-oiled clock .	3	1	Simile_hypothesis
I felt really bad when someone twisted what I said earlier today to make it seem like I was saying something else.	0	0	CreativeParaphrase_premise
I feel overjoyed that I get to honor my promise to my boss and go into work on my day off	1	1	Sarcasm_hypothesis
His voice silenced the whole house.	0	0	Metaphor_premise
Was extremely happy when I got home and found out my kids only made the house dirtier when I told them to clean it	1	1	Sarcasm_hypothesis
He had promise once, more than I let him know, but he let it all go by the boards in a flamboyant quest for his own personal grail.	2	1	Idiom_hypothesis
I am sad it is my birthday and I feel really sick	0	0	CreativeParaphrase_premise
In the fading sunlight, he looked like a secret agent for satan.	3	1	Simile_hypothesis
The movie was boring.	0	0	Simile_premise
Her heart was beating slowly and steadily inside her ribs.	0	0	Simile_premise
Her interest in butterflies absorbs her completely.	4	1	Metaphor_hypothesis
The teapot doesn't get affected by the heat as the water starts boiling.	0	0	Metaphor_premise
join the club, but they're really serious now.	2	1	Idiom_hypothesis
He hated the sweet fragrance of failure.	0	0	Metaphor_premise
I feel extremely cherished and appreciated for since apparently no one wanted to come to my birthday party.	1	1	Sarcasm_hypothesis
His eyes were cold and distant as they stared into mine.	0	0	Simile_premise
I was absolutely calm and composed when my son didn't come home on time and I couldn't reach him on the phone.	1	1	Sarcasm_hypothesis
I know its not really an excuse, but that was not really what I have been lead to believe.	2	1	Idiom_hypothesis
Adam closed the front door and stood there for a moment as if he could not pull himself away .	0	0	Metaphor_premise
Trying to rationalize the situation eventually becomes troublesome	0	0	Simile_premise
Every time I see my parents smoking I get a glow of happiness because I know that cancer is a very real possibility for them	1	1	Sarcasm_hypothesis
His laughter infects everyone who is in the same room.	4	1	Metaphor_hypothesis
I was on a rollercoaster of emotions.	4	1	Metaphor_hypothesis
After decades of drought the Western United states is declared uninhabitable	0	0	Simile_premise
I was really proud when my dog destroyed my new living room couch	1	1	Sarcasm_hypothesis
An insect floated down wobbling	0	0	Simile_premise
A hundred different voices assailed my mind at the same instant, and it was debilitating.	0	0	Simile_premise
I found hair in the shower drain and it made me feel totally pleased	1	1	Sarcasm_hypothesis
I am just as clueless as you are; you know my visions do not reveal everything.	0	0	Idiom_premise
I cosigned a loan with my son, expecting he would make the payments and he has let me down by being late every month.	0	0	CreativeParaphrase_premise
Recently, I ate at a restaurant and the whole place smelled amazing, like it had not been cleaned in years.	1	1	Sarcasm_hypothesis
They had to sort things out before the duke showed up.	0	0	Metaphor_premise
But oberon stepped in front of me, holding out his arm like a mountain.	3	1	Simile_hypothesis
Over the past month I had got used to being alone, and spending a week attached and inseparable to Vanessa working and sleeping with hardly a minute's break, had been hard.	0	0	Idiom_premise
Every Thanksgiving I eat alone.	0	0	Sarcasm_premise
I felt so important and proud when I accidentally dropped my food and everyone around me started to stare	1	1	Sarcasm_hypothesis
They went around giving each other away.	0	0	Metaphor_premise
It's not only safe but also picturesque how the lovely people around my apartment building just toss their cigarettes on the ground	1	1	Sarcasm_hypothesis
Staying here in this room made her feel like a sitting duck, begging to get shot at.	2	1	Idiom_hypothesis
I am so pleased that my son drew all over my car with permanent marker.	1	1	Sarcasm_hypothesis
He smiled innocently up at me.	0	0	Simile_premise
She might look ruthless to the human eye, Sean could tell that she was full of shame for being stern with such a dishonest man.	0	0	Simile_premise
Bones unwrapped sergio from his plastic shroud like a child ripping through wrapping paper on christmas.	3	1	Simile_hypothesis
I felt really nice about the fact that the chicken in my sandwich was undercooked and still lusciously pink/ red in the middle	1	1	Sarcasm_hypothesis
His sensitive ears picked up every sound, but it was like a library on friday night	3	1	Simile_hypothesis
The hotel had a bad view	0	0	Simile_premise
The fact that the price for the part I need for my computer went up 10% right before I decided to buy it made me pleased	1	1	Sarcasm_hypothesis
The things that wait in between the two are like Scylla and Charybdas.	3	1	Simile_hypothesis
I feel delighted when the waitress brings food to another table when I am the one who got there first	1	1	Sarcasm_hypothesis
I am utterly delighted that my 15 year old son crashed my ferrari while taking it for a test drive	1	1	Sarcasm_hypothesis
Next to her, xander is holding himself loosely.	0	0	Simile_premise
We can lean on this man.	4	1	Metaphor_hypothesis
Man in the red pyjamas slammed the door of his room after shouting to his wife in great anger and resentment.	0	0	Idiom_premise
Soon he got restless “I wish they would get on with the debate.How much longer do we have to hear this guy hum and haw?”	2	1	Idiom_hypothesis
I felt at fault for letting my credit card debt get out of control.	0	0	CreativeParaphrase_premise
A tornado went through my house.	0	0	Sarcasm_premise
you're like a rainy day.	3	1	Simile_hypothesis
I have been unsuccessful at quitting smoking for years now.	0	0	Sarcasm_premise
The girl is very flighty.	0	0	Simile_premise
Ramesh's parents surely felt that he was an intelligent boy.	0	0	Metaphor_premise
Sales were climbing after prices were lowered.	4	1	Metaphor_hypothesis
He was so overwhelmed with happiness.	0	0	Metaphor_premise
I assumed running this place was simply a matter of getting large audiences.	0	0	Idiom_premise
She checked her reflection in the Banana Republic window.	2	1	Idiom_hypothesis
I feel amazing that I totally wrecked my favorite classic car that I've had since I was 16	1	1	Sarcasm_hypothesis
When I found out that my investments had lost more than half of their value, I felt like my life was back on track	1	1	Sarcasm_hypothesis
Faced with such an honest and forthright portrayal of her dramatic, romance-filled dreams, Alice often wondered how her mother even lasted the eleven fractured years.	0	0	Idiom_premise
He was also pathologically social	0	0	Simile_premise
I asked a girl out for dinner today and she turned me down while a lot of people overheard.	0	0	CreativeParaphrase_premise
The predators never anticipated their enemies would be like Olympian gods.	3	1	Simile_hypothesis
I recently lost my job and feel like the world is fair	1	1	Sarcasm_hypothesis
A hundred different voices assailed my mind at the same instant, and it was invigorating.	0	0	Simile_premise
The moon absorbed back at itself from the lake’s surface.	0	0	Metaphor_premise
My daughter's boyfriend got drunk and attacked my husband.	0	0	Sarcasm_premise
I went out yesterday with a shirt that had a huge hole in the back and didn't notice until a stranger pointed it out.	0	0	Sarcasm_premise
I eyed him warily as I picked it up; his nostrils were flaring.	0	0	Simile_premise
I forgot to put up the leftovers last  night and ruined dinner for today.	0	0	Sarcasm_premise
He's clean	0	0	Simile_premise
The album sale went from some kind of spontaneous combustion to a slow burn.	2	1	Idiom_hypothesis
A co-worker stole my lunch I believe and I ended up having to skip a meal	0	0	CreativeParaphrase_premise
It was so great of me to lie to my friend by saying I was busy this weekend when I am not.	1	1	Sarcasm_hypothesis
I suspect foul play.	0	0	Idiom_premise
She said I was black.	0	0	Simile_premise
I have been unfaithful to my spouse and have been lying about it.	0	0	CreativeParaphrase_premise
When faced with two options it is better to choose the more familiar one even if it is undesirable.	0	0	Idiom_premise
The bar-b-que I got a few weeks ago was so delicious that it tasted like it was straight out of the trash	1	1	Sarcasm_hypothesis
It looked like he was back to square one.	2	1	Idiom_hypothesis
She was like a little seraph with bright brown eyes and a perfect button of a nose.	3	1	Simile_hypothesis
The four foot tall shelf of endless drawers filled with nuts and bolts that beau hadn't finished sorting.	2	1	Idiom_hypothesis
Once now remember, this is a vacation, not carte blanche for you to act out of control.	0	0	Idiom_premise
I get out of bed and move backward away from the shower.	0	0	Idiom_premise
The fact that all of the classes I wanted to take are already full makes me feel like celebrating with champagne.	1	1	Sarcasm_hypothesis
I fell more deeply in love with my boyfriend when I found out he was lying to me about not drinking,	1	1	Sarcasm_hypothesis
His mother had no doubt noticed; she looked like a turkey on thanksgiving.	3	1	Simile_hypothesis
I am completely grossed out this bread was molded that I just got from the store today.	0	0	Sarcasm_premise
Her hair is straight	0	0	Simile_premise
He shot down all my arguments.	4	1	Metaphor_hypothesis
He was groggy, but as soon as he saw me, he sat up straight.	0	0	Simile_premise
They 'll go out of their way to look for suffering people.	0	0	Idiom_premise
The fact that my wife couldn't just give me a straight answer about where she wanted to eat made me really patient.	1	1	Sarcasm_hypothesis
My honorable, faithful, trustworthy friend stole fifty dollars from me.	1	1	Sarcasm_hypothesis
I was so envious of my friend when she won from a lottery ticket she bought for a buck. 	0	0	CreativeParaphrase_premise
She had fabricated the results of its own quality-assurance testing in every single plant, but there was one exception.	0	0	Idiom_premise
I was so happy with myself when my social anxiety caused me to make a mistake while paying the cashier	1	1	Sarcasm_hypothesis
I didn't mean to say something that would make you so emotional.	0	0	Idiom_premise
My wallet was stollen at work.	0	0	Sarcasm_premise
This headache needs to go away.	0	0	Sarcasm_premise
Practically, what Julian and Ruth wanted to prove was straightforward enough.	0	0	Idiom_premise
I always believe that two heads are better than one, so I expect you to work with Elena.	2	1	Idiom_hypothesis
I feel brilliant when I put in a lot of effort and the final outcome is not good	1	1	Sarcasm_hypothesis
A large crater in the center of town looked like a ragged hole gouged into a pastry.	3	1	Simile_hypothesis
But then the paper would hear about your bigamist marriage.	0	0	Idiom_premise
Can't have superiors using their agents as guinea pigs in poison trials, not cricket	2	1	Idiom_hypothesis
You'd murder them feeliing extreme guilt and remorse, Thomas?.	0	0	Idiom_premise
I was standing still with terror when the next earthquake hit.	0	0	Simile_premise
Someone cut me off in traffic, then they went slower than I was.	0	0	Sarcasm_premise
I got shafted by my general manager at my job.	0	0	CreativeParaphrase_premise
Now there was food for thought.	2	1	Idiom_hypothesis
Lawlessness prevailed, the kind of mind-sick violence that left people on edge .”	2	1	Idiom_hypothesis
The judge gave the defendant an opportunity to go out of jail.	0	0	Metaphor_premise
He was wired like a champagne cork.	3	1	Simile_hypothesis
I definitely did not feel good about it when I found out I failed.	0	0	CreativeParaphrase_premise
I feel really accepted right now because all my friends stopped talking to me and I don't know why.	1	1	Sarcasm_hypothesis
The headline read, local celebrities not receiving any criticism or judgment.	0	0	Idiom_premise
It instills my faith in humanity to see that there are people out there that are addicted to something and not having enough support to help them quit.	1	1	Sarcasm_hypothesis
I have no control over my life, I'm still unhappy.	0	0	Simile_premise
I felt extremely reassured when my phone screen started flickering and then the phone shut off completely	1	1	Sarcasm_hypothesis
This guy is about to succeed.	0	0	Idiom_premise
I tried to tide things over between them.	4	1	Metaphor_hypothesis
I was supposed to meet up with someone to sell a belonging but they flaked.	0	0	CreativeParaphrase_premise
